classid,description,subclassid,description,invoiceitemid,description,invoicedescription,itemtype,description,quantityfrom,quanitytunitprice,dispensingfee,minimumprice,name1,status,revenue_id,allow_price_chg,nbr_disp
LAB-CVL,LABORATORY CVL & OTHERS,BLT,BLOOD TEST,123,"HI Dex Suppr 1 pre, 2 posts CVL",,S,[None],0,149.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,BLT,BLOOD TEST,ILCUL,IDEXX Culture and Sensitivity,IDEXX Culture and Sensitivity,S,,0,119.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,BLT,BLOOD TEST,ILWBAL1,IDEXX WBAL1-BAL Cell Count Fluid 1,IDEXX WBAL1-BAL Cell Count Fluid 1,S,,0,199.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,BLT,BLOOD TEST,ILWC1,IDEXX WC1-Cyto 1 with MD,IDEXX WC1-Cyto 1 with MD,S,,0,149.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,BLT,BLOOD TEST,ILWC2,IDEXX WC2-Cyto 2 with MD,IDEXX WC2-Cyto 2 with MD,S,,0,149.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,BLT,BLOOD TEST,ILWC3,IDEXX WC3-Cyto 3 with MD,IDEXX WC3-Cyto 3 with MD,S,,0,149.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,BLT,BLOOD TEST,ILWC4,IDEXX WC4-Cyto 4 with MD,IDEXX WC4-Cyto 4 with MD,S,,0,149.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,BLT,BLOOD TEST,ILWF1,IDEXX WF1-Fluid Cytology 1,IDEXX WF1-Fluid Cytology 1,S,,0,199.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,BLT,BLOOD TEST,ILWSYN2,IDEXX WSYN2-Synovial/Joint Fluid 2,IDEXX WSYN2-Synovial/Joint Fluid 2,S,,0,199.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,BLT,BLOOD TEST,2907,Insulin Panel K9,,S,[None],0,193.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,BLT,BLOOD TEST,1224,Ionized Calcium w/Parathyroid Hormone,,S,[None],0,215.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,BLT,BLOOD TEST,2359,Leptospira Antibody Panel CVL,,S,[None],0,209.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,BLT,BLOOD TEST,113,Liver Panel CVL,,S,[None],0,79.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,BLT,BLOOD TEST,109,Mini Profile CVL,,S,[None],0,61.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,BLT,BLOOD TEST,1071,Parathryoid Hor./Ionized CA CVL,,S,[None],0,69.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,BLT,BLOOD TEST,3531,Phenobarbital and Bromide,,S,[None],0,155.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,BLT,BLOOD TEST,144,Phenobarbital CVL,,S,[None],0,93.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,BLT,BLOOD TEST,145,PIVKA Test CVL,,S,[None],0,59.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,BLT,BLOOD TEST,146,Potassium Bromide (KBr) CVL,,S,[None],0,107.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,BLT,BLOOD TEST,1898,Protein Electrophoresis,,I,[None],0,121.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,BLT,BLOOD TEST,3133,PT & PTT ,Prothrombin/Partial Thromboplastin Times,S,[None],0,133.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,BLT,BLOOD TEST,2480,PT/PTT don't use,,S,[None],0,99.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,BLT,BLOOD TEST,1520,Rabies Serology for Export (FAVN),,S,[None],0,407.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,BLT,BLOOD TEST,114,Renal Panel,,S,[None],0,81.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,BLT,BLOOD TEST,3358,Senior Screen w/Cardiopet proBNP Feline,,S,[None],0,223.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,BLT,BLOOD TEST,2098,Spec cPL Canine,,S,[None],0,125.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,BLT,BLOOD TEST,SPECCPL,Spec cPL Canine Add-on ,,S,[None],0,69.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,BLT,BLOOD TEST,3535,Spec cPL Canine Follow-up ,,S,[None],0,95.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,BLT,BLOOD TEST,3536,Spec fPL Fel,,S,[None],0,125.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,BLT,BLOOD TEST,3537,Spec fPL Fel Add-on,,S,[None],0,69.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,BLT,BLOOD TEST,3060,Spec fPL Fel Follow-up,,S,[None],0,95.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,BLT,BLOOD TEST,3538,"T4, Total",,S,[None],0,55.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,BLT,BLOOD TEST,147,"T4, Total - Canine/Feline",,S,[None],0,67.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,BLT,BLOOD TEST,150,"T4, Total & cTSH ",,S,[None],0,113.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,BLT,BLOOD TEST,117,"T4, Total Add-on",,S,[None],0,47.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,BLT,BLOOD TEST,3420,Thyroid Mini Profile - Canine,,S,[None],0,157.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,BLT,BLOOD TEST,4304,Total T4- Post Pill,Total T4- Post Pill,S,[None],0,67.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,BLT,BLOOD TEST,2372,Trypsin-Like Immunoreactivity TLI Canine,,S,[None],0,149.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,BLT,BLOOD TEST,149,TSH Endogenous K9 CVL,,S,[None],0,93.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,FEC,FECAL,3503,Diarrhea RealPCR Panel - Canine,Diarrhea RealPCR Panel,S,[None],0,175.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,FEC,FECAL,3480,Diarrhea RealPCR Panel - Feline,Diarrhea RealCPR Panel,S,[None],0,175.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,FEC,FECAL,3410,Diarrhea RealPCR Panel Add-on,Diarrhea RealPCR Panel,S,[None],0,123.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,FEC,FECAL,3524,Diarrhea RealPCR Panel Follow-up,Diarrhea RealPCR Panel,S,[None],0,131.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,FEC,FECAL,3061,Diarrhea RealPCR Panel Plus - Canine,,S,[None],0,279.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,FEC,FECAL,3523,Diarrhea RealPCR Panel Plus - Feline,,S,[None],0,255.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,FEC,FECAL,4445,Fecal Culture + Clostridium,,S,[None],0,165.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,FEC,FECAL,4446,Fecal Flotation - Zinc Sulfate Centrifug,,S,[None],0,47.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,FEC,FECAL,3465,Fecal Occult Blood,,S,[None],0,61.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,FEC,FECAL,4550,Fecal Ova & Parasites w Giardia- Antech,Fecal Ova & Parasites w Giardia- Antech,S,[None],0,58.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,FEC,FECAL,116,Fecal Ova and Parasite w/Giardia (ELISA),,S,[None],0,75.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,FEC,FECAL,141,Fecal Ova and Parasites Plus Panel,,S,[None],0,83.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,FEC,FECAL,FP16,Feline Infectious Diarrhea Profile,,S,[None],0,172.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,FEC,FECAL,4448,IDEXX Fecal Ova & Parasites,IDEXX Fecal Ova & Parasites,S,[None],0,92.99,0,46.250000,River Valley Veterinary Wellness Clinic,1,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,FEC,FECAL,115,PARASITOLOGY GIARDIA STAIN CVL,,S,[None],0,73.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,OTH,LAB/DIAG TESTS - OTHER,3511,Aerobic & Anaerobic Cultures,,S,[None],0,215.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,OTH,LAB/DIAG TESTS - OTHER,156,Aerobic Culture (ID & Susceptibility),,S,[None],0,119.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,OTH,LAB/DIAG TESTS - OTHER,3510,Aerobic Culture Follow-up,,S,[None],0,89.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,OTH,LAB/DIAG TESTS - OTHER,1206,Allergy Testing - Pacific Veterinary,Allergy Testing,S,[None],0,382.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,OTH,LAB/DIAG TESTS - OTHER,4483,Allergy Treatment Set Sublingual initial,,S,[None],0,349.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,OTH,LAB/DIAG TESTS - OTHER,3049,Biopsy w Microscopic 1-4 Mass,Biopsy w/Microsopic Description,S,[None],0,187.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,OTH,LAB/DIAG TESTS - OTHER,92,Cytology Prostate Wash  CVL,,S,[None],0,80.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,OTH,LAB/DIAG TESTS - OTHER,91,Cytology TTW CVL,,S,[None],0,80.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,OTH,LAB/DIAG TESTS - OTHER,89,Cytology w/Microscopic Description(1-4),Cytology w/Microscopic Description,S,[None],0,141.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,OTH,LAB/DIAG TESTS - OTHER,1841,Ectoparasite Identification,,S,[None],0,93.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,OTH,LAB/DIAG TESTS - OTHER,90,Fluid Analysis with Cytology (1-3 Fluid),Fluid Analysis with Cytology ,S,[None],0,189.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,OTH,LAB/DIAG TESTS - OTHER,2860,FNA & Cytology 1 site lab out,,S,[None],0,141.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,OTH,LAB/DIAG TESTS - OTHER,3774,FNA & Cytology 4 sites,,S,[None],0,141.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,OTH,LAB/DIAG TESTS - OTHER,1918,"Fungal Culture, CVL",,S,[None],0,141.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,OTH,LAB/DIAG TESTS - OTHER,130,"Histo 1-4 samples , Idexx",,S,[None],0,197.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,OTH,LAB/DIAG TESTS - OTHER,2486,Histo 3 samples,,S,[None],0,167.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,OTH,LAB/DIAG TESTS - OTHER,2487,Histo 4 samples,,S,[None],0,167.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,OTH,LAB/DIAG TESTS - OTHER,2488,Histo 5 samples,,S,[None],0,231.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,OTH,LAB/DIAG TESTS - OTHER,125,Histo Mini dont useCVL,,S,[None],0,84.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,OTH,LAB/DIAG TESTS - OTHER,127,"Histo Multiple Tissue 2-5 samples, Idexx",,S,[None],0,111.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,OTH,LAB/DIAG TESTS - OTHER,128,Histo Multiple Tissue 6-9 smpl dont use,,S,[None],0,111.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,OTH,LAB/DIAG TESTS - OTHER,1695,Multidrug Resistance Gene K9,,I,[None],0,309.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,OTH,LAB/DIAG TESTS - OTHER,2194,"Ova and Parasite, Idexx",,I,[None],0,39.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,OTH,LAB/DIAG TESTS - OTHER,4500,Progesterone Test - Antech Lab Services,Progesterone Test - Antech Lab Services,S,[None],0,97.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,OTH,LAB/DIAG TESTS - OTHER,3481,Respiratory Disease RealPCR (Comp) K9,Respiratory Disease RealPCR Canine,S,[None],0,245.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,OTH,LAB/DIAG TESTS - OTHER,3533,Respiratory Disease RealPCR (Stand) K9,Respiratory Disease RealPCR Canine,S,[None],0,149.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,OTH,LAB/DIAG TESTS - OTHER,2077,Respiratory Disease RealPCR Feline ,,I,[None],0,245.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,OTH,LAB/DIAG TESTS - OTHER,3532,Respiratory Disease RealPCR w/Cult Fel,Respiratory Disease RealPCR w/Culture,S,[None],0,225.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,OTH,LAB/DIAG TESTS - OTHER,4584,Urinalysis with Urine Protein/Creatinine,Urinalysis with Urine Protein/Creatinine,S,[None],0,83.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,OTH,LAB/DIAG TESTS - OTHER,1488,Urine/Swab Culture and Sensitivity,,I,[None],0,66.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,SKT,SKIN TEST,4428,Dermatopathology w Dermatology Consult,Dermatopathology w Dermatology Consult,S,[None],0,293.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,SKT,SKIN TEST,3844,Mast Cell Tumour Panel PCR Add-on,,S,[None],0,449.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,URI,URINARY REPRODUCTIVE,906,Calculus (Stone) Analysis (Hills/MCRC),Stone Analysis (Idexx),S,[None],0,53.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,URI,URINARY REPRODUCTIVE,151,Urinalysis ,,S,[None],0,59.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,URI,URINARY REPRODUCTIVE,2746,Urinalysis Add On ,,S,[None],0,41.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,URI,URINARY REPRODUCTIVE,157,Urinalysis with Urine Culture ,,S,[None],0,149.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,URI,URINARY REPRODUCTIVE,100,Urine Add On Within 24 Hrs CVL,,S,[None],0,22.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,URI,URINARY REPRODUCTIVE,2172,Urine Cortisol/Creatinine Ratio ,,S,[None],0,99.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
LAB-CVL,LABORATORY CVL & OTHERS,URI,URINARY REPRODUCTIVE,152,Urine Protein/Creatinine Ratio ,,S,[None],0,61.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
MIS,MISCELLANEOUS - SMALL,,,46948,Assisi Manual Loop 10 cm,,I,[None],0,497.99,0,310.740000,River Valley Veterinary Wellness Clinic,1,,4,0
MIS,MISCELLANEOUS - SMALL,,,2914,Borrowed Carrier Deposit,,I,[None],0,35.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
MIS,MISCELLANEOUS - SMALL,,,1510,"Cat litter Pestell Clump BS, 40 lb. (IC)",,I,bag,0,15.99,0,15.010000,River Valley Veterinary Wellness Clinic,1,H,4,0
MIS,MISCELLANEOUS - SMALL,,,8035,E-collar,,S,[None],0,11.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
MIS,MISCELLANEOUS - SMALL,,,127743,Flexadin Advanced 30's,Flexadin Advanced 30's,I,bag,0,56.99,0,28.000000,River Valley Veterinary Wellness Clinic,1,H,4,0
MIS,MISCELLANEOUS - SMALL,,,21846,Microchip - Administration Only,,S,[None],0,17.99,0,15.000000,River Valley Veterinary Wellness Clinic,1,H,4,0
MIS,MISCELLANEOUS - SMALL,,,MSCMI,MISCELLANEOUS,,S,[None],0,0,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
MIS,MISCELLANEOUS - SMALL,,,8005,POSTAGE & HANDLING,,S,[None],0,0,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
MIS,MISCELLANEOUS - SMALL,,,8010,RABIES CERTIFICATE (DUPLICATE),,S,[None],0,0.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
MIS,MISCELLANEOUS - SMALL,,,7562,Rebound Canine 150ml,,I,bottle,0,24.99,0,12.410000,River Valley Veterinary Wellness Clinic,1,,4,0
MIS,MISCELLANEOUS - SMALL,,,8020,TECHNICIAN (AFTER HOURS),,S,[None],0,0,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
MIS,MISCELLANEOUS - SMALL,,,8025,TELEPHONE CHARGES,,S,[None],0,0,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
MIS,MISCELLANEOUS - SMALL,,,104717,Toy Cat Honeysuckle Cushing Bulk-12's,,I,dozen,0,0.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
MSC,MISCELLANEOUS,,,906205,Acupuncture Needle J Type 0.20mm x 1in,,I,box,0,27.99,0,27.980000,River Valley Veterinary Wellness Clinic,0,H,4,0
MSC,MISCELLANEOUS,,,39319,Adapt- VM Adaptogenic 500mls,,I,bottle,0,44.99,0,22.000000,River Valley Veterinary Wellness Clinic,1,,1,0
MSC,MISCELLANEOUS,,,112786A,Adhesive Remover 220 mL,,I,bottle,0,10.99,0,10.790000,River Valley Veterinary Wellness Clinic,1,H,4,0
MSC,MISCELLANEOUS,,,4346,Aerokat Chamber,Aerokat Chamber,I,each,0,124.46,0,62.230000,River Valley Veterinary Wellness Clinic,1,,4,0
MSC,MISCELLANEOUS,,,1843,Allergy Treatment SQ - Inital (24),Inital Allergy Treatment Set - Double,S,[None],0,497.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
MSC,MISCELLANEOUS,,,1492,Allergy Treatment SQ - Initial (12),Inital Allergy Treatment Set - Single,S,[None],0,311.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
MSC,MISCELLANEOUS,,,1844,Allergy Treatment SQ - Refill (Double),Refill Allergy Treatment Set - Double,S,[None],0,411.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
MSC,MISCELLANEOUS,,,1493,Allergy Treatment SQ - Refill (Single),Refill Allergy Treatment Set - Single,S,[None],0,271.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
MSC,MISCELLANEOUS,,,19244,Alligator Forceps 5.5",,I,each,0,123.99,0,61.930000,River Valley Veterinary Wellness Clinic,1,H,4,0
MSC,MISCELLANEOUS,,,19245,Alligator Forceps 8",,I,[None],0,171.99,0,85.750000,River Valley Veterinary Wellness Clinic,1,,4,0
MSC,MISCELLANEOUS,,,139013,Antitis - 500ml,Antitis - 500ml,I,bottle,0,44.99,0,22.000000,River Valley Veterinary Wellness Clinic,1,H,4,0
MSC,MISCELLANEOUS,,,39320,Anzio-VM Calming Formula 500ml,,I,bottle,0,40.99,0,20.000000,River Valley Veterinary Wellness Clinic,1,,4,0
MSC,MISCELLANEOUS,,,5537,Back on Track Wrist,,I,each,0,11.99,0,0,River Valley Veterinary Wellness Clinic,0,H,4,0
MSC,MISCELLANEOUS,,,124175,Back on Track Wrist Brace Small,,I,each,0,22.99,0,11.480000,River Valley Veterinary Wellness Clinic,0,H,4,0
MSC,MISCELLANEOUS,,,126645,Bag Balm Ointment - 8 oz,,I,jar,0,27.99,0,13.830000,River Valley Veterinary Wellness Clinic,0,H,4,0
MSC,MISCELLANEOUS,,,1273,Bags on Board - Refills,,I,[None],0,7.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
MSC,MISCELLANEOUS,,,1260,Bitter Spray - Dermacare,,I,[None],0,10.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
MSC,MISCELLANEOUS,,,29431,Buster Deshedding Tool Medium,,I,[None],0,44.99,0,22.290000,River Valley Veterinary Wellness Clinic,1,,4,0
MSC,MISCELLANEOUS,,,38135,Buster Ear Cover L,Buster Ear Cover L,I,each,0,71.99,0,44.040000,River Valley Veterinary Wellness Clinic,1,,4,0
MSC,MISCELLANEOUS,,,38134,Buster Ear Cover M,Buster Ear Cover M,I,bag,0,71.99,0,44.400000,River Valley Veterinary Wellness Clinic,1,,4,0
MSC,MISCELLANEOUS,,,38133,Buster Ear Cover S,Buster Ear Cover S,I,each,0,71.99,0,44.400000,River Valley Veterinary Wellness Clinic,1,,4,0
MSC,MISCELLANEOUS,,,38136,Buster Ear Cover XL,Buster Ear Cover XL,I,each,0,71.99,0,44.400000,River Valley Veterinary Wellness Clinic,1,,4,0
MSC,MISCELLANEOUS,,,38132,Buster Ear Cover XS,Buster Ear Cover XS,I,each,0,71.99,0,44.400000,River Valley Veterinary Wellness Clinic,1,,4,0
MSC,MISCELLANEOUS,,,38137,Buster Ear Cover XXL,Buster Ear Cover XXL,I,each,0,71.99,0,44.400000,River Valley Veterinary Wellness Clinic,1,,4,0
MSC,MISCELLANEOUS,,,4625,Busy Buddy Waggle toy,,I,[None],0,4.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
MSC,MISCELLANEOUS,,,39263,Candle Pet House Juicy Melon,,I,jar,0,39.99,0,19.760000,River Valley Veterinary Wellness Clinic,1,,4,0
MSC,MISCELLANEOUS,,,39265,Candle Pet House Lavender Green Tea,,I,jar,0,39.99,0,19.760000,River Valley Veterinary Wellness Clinic,1,,4,0
MSC,MISCELLANEOUS,,,39264,Candle Pet House Pina Colada,,I,jar,0,39.99,0,19.760000,River Valley Veterinary Wellness Clinic,1,,4,0
MSC,MISCELLANEOUS,,,38241,Carboprime Activated Charcoal Gel 72g,,I,box,0,36.99,0,23.120000,River Valley Veterinary Wellness Clinic,1,,4,0
MSC,MISCELLANEOUS,,,38243,Carboprime Activated Charcoal Gel 78g,,I,box,0,36.99,0,23.120000,River Valley Veterinary Wellness Clinic,1,,4,0
MSC,MISCELLANEOUS,,,4629,Cat house,,I,[None],0,124.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
MSC,MISCELLANEOUS,,,30373,Cat Litter Arm & Hammer 12.7kg,,I,box,0,36.99,0,18.130000,River Valley Veterinary Wellness Clinic,1,,4,0
MSC,MISCELLANEOUS,,,29311,Cat Litter Deodorizer Essence,,I,bag,0,3.99,0,2.850000,River Valley Veterinary Wellness Clinic,1,,4,0
MSC,MISCELLANEOUS,,,37893,CAT LITTER SUPER CLUMPING 40lbs,,I,bag,0,30.99,0,15.010000,River Valley Veterinary Wellness Clinic,1,,4,0
MSC,MISCELLANEOUS,,,4633,Cat Rogz bowl,,I,box,0,7.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
MSC,MISCELLANEOUS,,,2069,Cat Toy Dr. Noy,,I,[None],0,3.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
MSC,MISCELLANEOUS,,,1813,"Cat toy, kong kickeroo",,I,[None],0,7.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
